,course_name,skill_label
15318,Befähigte Person / Sachkunde für die Prüfung von Arbeits- und Schutzgerüsten,Bühnenboden vorbereiten
15319,Befähigte Person / Sachkunde für die Prüfung von Arbeits- und Schutzgerüsten,Sicherheit von Schülern/Schülerinnen gewährleisten
15320,Befähigte Person / Sachkunde für die Prüfung von Hebebühnen,Bühnenboden vorbereiten
15321,Befähigte Person / Sachkunde für die Prüfung von Hebebühnen,technische Bühnenausrüstung einrichten
15322,Befähigte Person / Sachkunde für die Prüfung von Hebebühnen,von einer Hängebühne arbeiten
15323,Befähigte Person / Sachkunde für die Prüfung von Hebebühnen,Wartungsverfahren für Bodenabfertigungsgeräte durchführen
15324,Befähigte Person / Sachkunde für die Prüfung von Hebebühnen,Bodentragfähigkeit untersuchen
15325,Befähigte Person / Sachkunde für die Prüfung von Lastaufnahmeeinrichtungen (LAM),Tauchausrüstung überprüfen
15326,Befähigte Person / Sachkunde für die Prüfung von Lastaufnahmeeinrichtungen (LAM),Bühnenboden vorbereiten
15327,Befähigte Person / Sachkunde für die Prüfung von Sprinkleranlagen (Sprinklerwart) ,Wasserbrunnen untersuchen
15328,Befähigte Person / Sachkunde für die Prüfung von Sprinkleranlagen (Sprinklerwart) ,Unterwasser-Brückeninspektion durchführen
15329,Befähigte Person / Sachkunde für die Prüfung von Sprinkleranlagen (Sprinklerwart) ,Wasserzähler ablesen
15330,Befähigte Person / Sachkunde für die Prüfung von Sprinkleranlagen (Sprinklerwart) ,Arten von Sprinkleranlagen
15331,Befähigte Person / Sachkunde für die Prüfung von Sprinkleranlagen (Sprinklerwart) ,Dach auf Regenwasser-Kontaminationsquellen untersuchen
15332,Befähigte Person / Sachkundeschulung für die Prüfung von Hebe- und Fördertechnik,Bühnenboden vorbereiten
15333,Befähigte Person / Sachkundeschulung für die Prüfung von Hebe- und Fördertechnik,Tauchausrüstung überprüfen
15334,Befähigte Person / Sachkundeschulung für die Prüfung von Hebe- und Fördertechnik,Bodentragfähigkeit untersuchen
15335,Befähigte Person für die Prüfung von Regalsystemen aus Stahl,Tauchausrüstung überprüfen
15336,Befähigte Person für die Prüfung von Regalsystemen aus Stahl,die Grubensicherheit kontrollieren
15337,Befähigte Person/ Sachkunde für die Prüfung von persönlichen Schutzausrüstungen (Sicherheits- und Rettungsgeschirre),Tauchausrüstung überprüfen
15338,Befähigte Person/ Sachkunde für die Prüfung von persönlichen Schutzausrüstungen (Sicherheits- und Rettungsgeschirre),Schutzausrüstung entwerfen
15339,Befähigte Person/ Sachkunde für die Prüfung von persönlichen Schutzausrüstungen (Sicherheits- und Rettungsgeschirre),Bühnenboden vorbereiten
15340,Befähigte Person/ Sachkunde für die Prüfung von persönlichen Schutzausrüstungen (Sicherheits- und Rettungsgeschirre),einen Rettungswagen unter Notfallbedingungen fahren
15341,Befähigte Person/ Sachkunde Prüfung von Brandschutzklappen (BSK) in Raumlufttechnischen Anlagen (RLT),Lüftungsanlagen untersuchen
15342,Befähigte Person/ Sachkunde Prüfung von Brandschutzklappen (BSK) in Raumlufttechnischen Anlagen (RLT),Bränden auf der Bühne vorbeugen
15343,Befähigte Person/ Sachkunde Prüfung von Brandschutzklappen (BSK) in Raumlufttechnischen Anlagen (RLT),Beratung zu eingebauten Lüftungssystemen leisten
15344,"Befähigte Person/ Sachkunde Prüfung von kraftbetätigten Fenstern, Türen und Toren",Gebäudesicherheit überwachen
15345,Befähigte Person/ Sachkunde Prüfung von Leitern und Tritten gemäß DGUV Information 208-017,Sicherheit von Schülern/Schülerinnen gewährleisten
15346,Befähigte Person/ Sachkunde Prüfung von Leitern und Tritten gemäß DGUV Information 208-017,Gesundheit und Sicherheit der Taucherteams gewährleisten
15347,Befähigte Person/ Sachkunde Prüfung von Leitern und Tritten gemäß DGUV Information 208-017,Gerüst überprüfen
15348,Befähigte Person/ Sachkunde Prüfung von Leitern und Tritten gemäß DGUV Information 208-017,Sicherheitsüberprüfung verwalten
15349,Befähigte Person/ Sachkunde Prüfung von Leitern und Tritten gemäß DGUV Information 208-017,Versicherungsvorgang prüfen
15350,Befähigte Person/ Sachkundige für die Prüfung von Brandschutztüren und -toren,Tauchausrüstung überprüfen
15351,Befähigte Person/ Sachkundige für die Prüfung von Brandschutztüren und -toren,Wartung an Feueralarmanlagen durchführen
15352,Befähigte Person/ Sachkundige für die Prüfung von Brandschutztüren und -toren,Gebäudesicherheit überwachen
15353,Befähigte Person/ Sachkundige für die Prüfung von Brandschutztüren und -toren,Schutz privaten Grundeigentums sicherstellen
15354,Befähigte Person/ Sachkundige für die Prüfung von Brandschutztüren und -toren,Brandschutzvorrichtungen inspizieren
15355,Befähigte Person/ Sachkundige für Rauch- und Wärmeabzugsanlagen (RWA),Beratung zu eingebauten Lüftungssystemen leisten
15356,Befähigte Person/ Sachkundige für Rauch- und Wärmeabzugsanlagen (RWA),Tauchausrüstung überprüfen
15357,Befähigte Person/ Sachkundige für Rauch- und Wärmeabzugsanlagen (RWA),Gasöfen einbauen
15358,Befähigte Person/ Sachkundige für Rauch- und Wärmeabzugsanlagen (RWA),angemessene Bedingungen in Weinkellern sicherstellen
15359,Befähigte Person/ Sachkundige für Rauch- und Wärmeabzugsanlagen (RWA),Lüftungsanlagen untersuchen
15360,Betriebsführung in elektrischen Verteilungsnetzen mit Un= 30 kV / 110 kV Schaltanweisungsberechtigung,Stromverteilungsaktivitäten beaufsichtigen
15361,Betriebsführung in elektrischen Verteilungsnetzen mit Un= 30 kV / 110 kV Schaltanweisungsberechtigung,Sicherheit beim elektrischen Leistungsbetrieb sicherstellen
15362,Brücken- und Portalkranführerausbildung nach DGUV Vorschrift 52 und DGUV Grundsatz 309-003,Brückentechnik
15363,Das Mollier-h-x-Diagramm - Luftbehandlungsvorgänge in raumlufttechnischen Anlagen,"Heizungs-, Lüftungs-, Klima- und Kältekanäle installieren"
15364,"Elektrofachkraft für festgelegte, gleichartige, wiederholende Tätigkeiten gem. Durchführungsanweis. DGUV Vorschrift 3, Grundsatz 303-001 (Grundausb.)",elektrische Geräte testen
15365,Elektrotechnisch unterwiesene Person (EuP),Elektrizität
15366,Elektrotechnisch unterwiesene Person (EuP),Funkdienste in Notfällen anbieten
15367,Errichten elektrischer Anlagen bis 1000 V gemäß DIN VDE 0100,Ausrüstung für Versorgungsanlagen installieren
15368,Errichten elektrischer Anlagen bis 1000 V gemäß DIN VDE 0100,Bühnenboden vorbereiten
15369,Errichten elektrischer Anlagen bis 1000 V gemäß DIN VDE 0100,elektrische Geräte testen
15370,Errichten elektrischer Anlagen bis 1000 V gemäß DIN VDE 0100,Tauchausrüstung überprüfen
15371,Errichten elektrischer Anlagen bis 1000 V gemäß DIN VDE 0100,Gebäudesysteme untersuchen
15372,Errichten und Betreiben elektrischer Anlagen in explosionsgefährdeten Räumen,Sprengstoffe sicher zur Explosion bringen
15373,Errichten und Betreiben elektrischer Anlagen in explosionsgefährdeten Räumen,Sicherheitsbestimmungen für elektrische Anlagen
15374,Errichten und Betreiben elektrischer Anlagen in explosionsgefährdeten Räumen,Baustelle vorbereiten
15375,Fachkraft für den äußeren und inneren Blitzschutz,Blitzschutzanlage installieren
15376,Fachkraft für Feststellanlagen gemäß DIN 14677,Funkanlagen instand halten
15377,Fachkraft für Feststellanlagen gemäß DIN 14677,elektrische Grubenanlagen warten
15378,Fachkundelehrgang zur Erringung der Schaltberechtigung in Hochspannungsanlagen bis 110 KV - Neuausbildung,elektrische Berechnungen durchführen
15379,Fachkundelehrgang zur Erringung der Schaltberechtigung in Hochspannungsanlagen bis 110 KV - Neuausbildung,Faserspannung einstellen
15380,Fachkundelehrgang zur Erringung der Schaltberechtigung in Hochspannungsanlagen bis 110 KV - Neuausbildung,Sicherungsschalter installieren
15381,Fachkundelehrgang zur Erringung der Schaltberechtigung in Hochspannungsanlagen bis 36 KV - Neuausbildung,elektrische Berechnungen durchführen
15382,Fachkundelehrgang zur Erringung der Schaltberechtigung in Hochspannungsanlagen bis 36 KV - Neuausbildung,Elektrizitätsübertragungsprozesse prüfen
15383,Fachkundelehrgang zur Erringung der Schaltberechtigung in Hochspannungsanlagen bis 36 KV - Neuausbildung,Sicherungsschalter installieren
15384,Fachkundelehrgang zur Erringung der Schaltberechtigung in Hochspannungsanlagen bis 36 KV - Neuausbildung,Faserspannung einstellen
15385,Fachkundelehrgang zur Erringung der Schaltberechtigung in Hochspannungsanlagen bis 36 KV - Neuausbildung,Bestandteile von elektrischen Geräten
15386,"Fortbild. für Schaltberechtigte für Hochspannungsanlagen bis 110 kV (Wiederkehrende Unterweisung gemäß DGUV Vorschrift 1, DGUV Vorschrift 3, VDE 0105)",Grundlagen der Elektrizität vermitteln
15387,Fortbildung für Elektrofachkräfte in Industrie- und Energieversorgungsunternehmen gemäß DGUV Vorschrift 1 und DGUV Vorschrift 3 (EFK) ,Bestimmungen zu elektrischen Geräten
15388,Fortbildung für Elektrofachkräfte in Industrie- und Energieversorgungsunternehmen gemäß DGUV Vorschrift 1 und DGUV Vorschrift 3 (EFK) ,Vorschriften zur elektrischen Sicherheit
15389,Fundamenterder und Schutzpotentialausgleich / Neuerungen DIN ,die Grundsätze der Selbstverteidigung einhalten
15390,Gabelstaplerfahrerausbildung gemäß DGUV Vorschrift 68 und DGUV Grundsatz 308-001,von einer Hängebühne arbeiten
15391,Gabelstaplerfahrerausbildung gemäß DGUV Vorschrift 68 und DGUV Grundsatz 308-001,Bühnenboden vorbereiten
15392,Gabelstaplerfahrerausbildung gemäß DGUV Vorschrift 68 und DGUV Grundsatz 308-001,Fahrpraxis vermitteln
15393,Gabelstaplerfahrerausbildung gemäß DGUV Vorschrift 68 und DGUV Grundsatz 308-001,theoretische Fahrkenntnisse vermitteln
15394,Gabelstaplerfahrerausbildung gemäß DGUV Vorschrift 68 und DGUV Grundsatz 308-001,hängende Seilbahnen bedienen
15395,Gefahrgutfahrerausbildung gemäß Kapitel 8.2 ADR - Fortbildungslehrgang,Fahrpraxis vermitteln
15396,Gefahrgutfahrerausbildung gemäß Kapitel 8.2 ADR - Grundlehrgang,Fahrpraxis vermitteln
15397,Grundlagen der Raumlufttechnik/ Raumlufttechnische (RLT) Anlagen,Beratung zu eingebauten Lüftungssystemen leisten
15398,Grundlagen der Raumlufttechnik/ Raumlufttechnische (RLT) Anlagen,Lüftungsanlagen installieren
15399,Grundlagen der Raumlufttechnik/ Raumlufttechnische (RLT) Anlagen,Maschinenräume inspizieren
15400,Grundlagen der Raumlufttechnik/ Raumlufttechnische (RLT) Anlagen,Grubenbewetterung steuern
15401,Grundlagen der Raumlufttechnik/ Raumlufttechnische (RLT) Anlagen,Zapfluftsysteme installieren
15402,Hygieneanforderungen an die Lüftungs- und Klimatechnik im Krankenhaus und Klinikbereich,Hygiene im Gesundheitsbereich
15403,Hygieneanforderungen an die Lüftungs- und Klimatechnik im Krankenhaus und Klinikbereich,Beratung zu eingebauten Lüftungssystemen leisten
15404,Hygieneanforderungen an die Lüftungs- und Klimatechnik im Krankenhaus und Klinikbereich,Hygiene sicherstellen
15405,Hygieneanforderungen an die Lüftungs- und Klimatechnik im Krankenhaus und Klinikbereich,Getreideernte einlagern
15406,Hygieneanforderungen an die Lüftungs- und Klimatechnik im Krankenhaus und Klinikbereich,medizinische Instrumente sterilisieren
15407,Jährliche Unterweisung für Gefahrgutfahrer,Wetterbedingungen bei Flugentscheidungen berücksichtigen
15408,Jährliche Unterweisung für Gefahrgutfahrer,Gefahrguttransportfahrzeug überprüfen
15409,Jährliche Unterweisung für Gefahrgutfahrer,mit dem Verladen und der Beförderung von Gefahrgütern verbundene Gefahren
15410,Jährliche Unterweisung für Gefahrgutfahrer,Luftfahrzeug in gefährlichen Situationen Rat erteilen
15411,Jährliche Unterweisung für Gefahrgutfahrer,Notfällen Vorrang einräumen
15412,Lehrgang zum Erhalt der Sachkunde für ASI-Arbeiten an asbesthaltigen Gefahrstoffen/gem. Nr.2.7 u. Anlage 5 TRGS 519 für Sachkundige nach Anlage 3 u. 4,Asbestsanierungsvorschriften
15413,Lehrgang zum Erhalt der Sachkunde für ASI-Arbeiten an asbesthaltigen Gefahrstoffen/gem. Nr.2.7 u. Anlage 5 TRGS 519 für Sachkundige nach Anlage 3 u. 4,Behandlung gefährlicher Abfälle
15414,Lehrgang zum Erhalt der Sachkunde für ASI-Arbeiten an asbesthaltigen Gefahrstoffen/gem. Nr.2.7 u. Anlage 5 TRGS 519 für Sachkundige nach Anlage 3 u. 4,Sicherheitsverfahren bei der Arbeit in großen Höhen befolgen
15415,Lehrgang zum Erhalt der Sachkunde für ASI-Arbeiten an asbesthaltigen Gefahrstoffen/gem. Nr.2.7 u. Anlage 5 TRGS 519 für Sachkundige nach Anlage 3 u. 4,Gesundheit und Sicherheit am Arbeitsplatz
15416,Lehrgang zum Erhalt der Sachkunde für ASI-Arbeiten an asbesthaltigen Gefahrstoffen/gem. Nr.2.7 u. Anlage 5 TRGS 519 für Sachkundige nach Anlage 3 u. 4,Gefahren für Gesundheit und Sicherheit bei Untertagearbeiten
15417,Lehrgang zum Erwerb der Sachkunde für ASI-Arbeiten an allen asbesthaltigen Gefahrstoffen gem. TRGS 519 Nr. 2.7 Anlage 3 u. Sachkunde gem. TRGS 521 KMF,Asbestsanierungsvorschriften
15418,Lehrgang zum Erwerb der Sachkunde für ASI-Arbeiten an allen asbesthaltigen Gefahrstoffen gem. TRGS 519 Nr. 2.7 Anlage 3 u. Sachkunde gem. TRGS 521 KMF,Bühnenboden vorbereiten
15419,Lehrgang zum Erwerb der Sachkunde für ASI-Arbeiten an allen asbesthaltigen Gefahrstoffen gem. TRGS 519 Nr. 2.7 Anlage 3 u. Sachkunde gem. TRGS 521 KMF,Mineralienaufbereitungsprozesse durchführen
15420,Lehrgang zum Erwerb der Sachkunde gemäß TRGS 519 Nr. 2.7 Anlage 4,Asbestsanierungsvorschriften
15421,Lehrgang zum Erwerb der Sachkunde gemäß TRGS 519 Nr. 2.7 Anlage 4,Baustellen inspizieren
15422,Lehrgang zum Erwerb der Sachkunde gemäß TRGS 519 Nr. 2.7 Anlage 4,Maschinenräume inspizieren
15423,Lehrgang zum Erwerb der Sachkunde gemäß TRGS 519 Nr. 2.7 Anlage 4,Tauchausrüstung überprüfen
15424,Lehrgang zum Erwerb der Sachkunde gemäß TRGS 519 Nr. 2.7 Anlage 4,Luftfahrzeug auf Lufttüchtigkeit überprüfen
15425,Lehrgang zur befähigten Person für die Prüfungen zum Explosionsschutz gemäß  §14 Abs. 1-3 und §15 BetrSichV,Bereich nach Sprengung überprüfen
15426,Lehrgang zur befähigten Person für die Prüfungen zum Explosionsschutz gemäß  §14 Abs. 1-3 und §15 BetrSichV,Bränden auf der Bühne vorbeugen
15427,Lehrgang zur befähigten Person für die Prüfungen zum Explosionsschutz gemäß  §14 Abs. 1-3 und §15 BetrSichV,zur Sprengung vorgesehene Bereiche untersuchen
15428,Lehrgang zur befähigten Person für die Prüfungen zum Explosionsschutz gemäß  §14 Abs. 1-3 und §15 BetrSichV,Tauchausrüstung überprüfen
15429,Lehrgang zur befähigten Person für die Prüfungen zum Explosionsschutz gemäß  §14 Abs. 1-3 und §15 BetrSichV,den Sprengstoff- und Feuerwerkskörperbestand kontrollieren
15430,Motorsägenführerausbildung gemäß DGUV - Information 214 - 059,Herstellung von Werkzeugen
15431,Motorsägenführerausbildung gemäß DGUV - Information 214 - 059,Routinewartung von Holzschneidemaschinen durchführen
15432,Motorsägenführerausbildung gemäß DGUV - Information 214 - 059,Nutzholz mit Maschinen mit Handvorschub verarbeiten
15433,Motorsägenführerausbildung gemäß DGUV - Information 214 - 059,Sägeausrüstung instand halten
15434,Motorsägenführerausbildung gemäß DGUV - Information 214 - 059,Fahrpraxis vermitteln
15435,"Prüfen ortsfester elektrischer Anlagen gemäß DGUV Vorschrift 3 und DIN VDE 0100, 0105, 0113",unterirdische Kabel kontrollieren
15436,"Prüfen ortsfester elektrischer Anlagen gemäß DGUV Vorschrift 3 und DIN VDE 0100, 0105, 0113",elektrische Geräte testen
15437,"Prüfen ortsfester elektrischer Anlagen gemäß DGUV Vorschrift 3 und DIN VDE 0100, 0105, 0113",Elektrizitätsübertragungsprozesse prüfen
15438,"Prüfen ortsfester elektrischer Anlagen gemäß DGUV Vorschrift 3 und DIN VDE 0100, 0105, 0113",Tauchausrüstung überprüfen
15439,"Prüfen ortsfester elektrischer Anlagen gemäß DGUV Vorschrift 3 und DIN VDE 0100, 0105, 0113",Bühnenboden vorbereiten
15440,Prüfen von ortsveränderlichen elektrischen Betriebsmitteln gemäß DGUV Vorschrift 3 durch befähigte Personen,Tauchausrüstung überprüfen
15441,Prüfen von ortsveränderlichen elektrischen Betriebsmitteln gemäß DGUV Vorschrift 3 durch befähigte Personen,Betrieb von Geräten beaufsichtigen
15442,Prüfung von Potentialausgleichs- und Erdungssystemen zum Schutz bei indirektem Berühren elektrischer Anlagen,elektronische Testverfahren
15443,Prüfung von Potentialausgleichs- und Erdungssystemen zum Schutz bei indirektem Berühren elektrischer Anlagen,elektrische Geräte testen
15444,Prüfung von Potentialausgleichs- und Erdungssystemen zum Schutz bei indirektem Berühren elektrischer Anlagen,elektrische Ausrüstung instand halten
15445,Prüfung von Potentialausgleichs- und Erdungssystemen zum Schutz bei indirektem Berühren elektrischer Anlagen,unterirdische Kabel kontrollieren
15446,Prüfung von Potentialausgleichs- und Erdungssystemen zum Schutz bei indirektem Berühren elektrischer Anlagen,Brandschutzvorrichtungen inspizieren
15447,Sachkunde für hygienebewusste Tätigkeiten an Trinkwasseranlagen gemäß VDI / DVGW 6023 Kategorie A,Sanitäreinrichtung anbringen
15448,Sachkunde für hygienebewusste Tätigkeiten an Trinkwasseranlagen gemäß VDI / DVGW 6023 Kategorie A,Strafen für Verletzung der Hygienevorschriften verhängen
15449,Sachkunde für hygienebewusste Tätigkeiten an Trinkwasseranlagen gemäß VDI / DVGW 6023 Kategorie A,Trinkwasserleitungen reinigen
15450,Sachkunde für hygienebewusste Tätigkeiten an Trinkwasseranlagen gemäß VDI / DVGW 6023 Kategorie A,Bewässerungssysteme installieren
15451,Sachkunde für hygienebewusste Tätigkeiten an Trinkwasseranlagen gemäß VDI / DVGW 6023 Kategorie A,Schalentiere säubern
15452,Sachkunde für hygienebewusste Tätigkeiten an Trinkwasseranlagen gemäß VDI / DVGW 6023 Kategorie B,Strafen für Verletzung der Hygienevorschriften verhängen
15453,Sachkunde für hygienebewusste Tätigkeiten an Trinkwasseranlagen gemäß VDI / DVGW 6023 Kategorie B,Dach auf Regenwasser-Kontaminationsquellen untersuchen
15454,Sachkunde für hygienebewusste Tätigkeiten an Trinkwasseranlagen gemäß VDI / DVGW 6023 Kategorie B,Sanitäreinrichtung anbringen
15455,Sachkunde für hygienebewusste Tätigkeiten an Trinkwasseranlagen gemäß VDI / DVGW 6023 Kategorie B,Trinkwasserleitungen reinigen
15456,Sachkunde für hygienebewusste Tätigkeiten an Trinkwasseranlagen gemäß VDI / DVGW 6023 Kategorie B,"Gesetzgebung zu Gesundheitsschutz, Sicherheit und Hygiene"
15457,SCC/SGU - Schulung für operativ tätige Führungskräfte (Dok 017) gemäß DIN EN ISO / IEC 17024 und Prüfung durch akkred. Personalzertifizierungsstelle,Personal in Fragen der Grubensicherheit schulen
15458,SCC/SGU - Schulung für operativ tätige Mitarbeiter (Dok 018) gemäß DIN EN ISO / IEC 17024 und Prüfung durch akkred. Personalzertifizierungsstelle,Notfalltraining anbieten
15459,Schulung gemäß VDI 2047 Blatt 2 - Rückkühlwerke - Sicherstellung des hygienegerechten Betriebs von Verdunstungskühlanlagen - Kategorie A,Getreideernte einlagern
15460,Schulung und Zertifizierung der Fachkompetenz einer hauptverantwortlichen Person für Brandmeldeanlagen gemäß DIN 14675,Brandschutzvorrichtungen inspizieren
15461,Schulung und Zertifizierung der Fachkompetenz einer hauptverantwortlichen Person für Brandmeldeanlagen gemäß DIN 14675,Brandschutztechnik
15462,Schulung und Zertifizierung der Fachkompetenz einer hauptverantwortlichen Person für Brandmeldeanlagen gemäß DIN 14675,Bränden auf der Bühne vorbeugen
15463,Schulung und Zertifizierung der Fachkompetenz einer hauptverantwortlichen Person für Brandmeldeanlagen gemäß DIN 14675,Tauchausrüstung überprüfen
15464,Schulung und Zertifizierung der Fachkompetenz einer hauptverantwortlichen Person für Brandmeldeanlagen gemäß DIN 14675,sichere Ingenieurswachen halten
15465,"Schulung zum Baumaschinenfahrer gemäß DGUV Regel 100-500, ISO 7130 und EN 474 ",Fahrpraxis vermitteln
15466,Schulung zum Sperrkassierer - Neuausbildung,Grundlagen der Elektrizität vermitteln
15467,Sicherheits- und Gesundheitsschutzkoordinator auf Baustellen gemäß RAB 30 Anlage C (EU-Gemeinschaftsrichtl. 92/57 und Baustellenverordnung 01.07.1998),Baustellen inspizieren
15468,Sicherheits- und Gesundheitsschutzkoordinator auf Baustellen gemäß RAB 30 Anlage C (EU-Gemeinschaftsrichtl. 92/57 und Baustellenverordnung 01.07.1998),Bauvorschriften
15469,Sicherheits- und Gesundheitsschutzkoordinator auf Baustellen gemäß RAB 30 Anlage C (EU-Gemeinschaftsrichtl. 92/57 und Baustellenverordnung 01.07.1998),über Sicherheitsstandards informieren
15470,Sicherheits- und Gesundheitsschutzkoordinator auf Baustellen gemäß RAB 30 Anlage C (EU-Gemeinschaftsrichtl. 92/57 und Baustellenverordnung 01.07.1998),Gesundheit und Sicherheit am Arbeitsplatz
15471,Sicherheits- und Gesundheitsschutzkoordinator auf Baustellen gemäß RAB 30 Anlage C (EU-Gemeinschaftsrichtl. 92/57 und Baustellenverordnung 01.07.1998),Gesundheitsschutz- und Sicherheitsvorkehrungen im Bauwesen beachten
15472,Turmdrehkranführerausbildung gemäß DGUV Vorschrift 52 / DGUV Grundsatz 309-003 ,Turmkran führen
15473,Turmdrehkranführerausbildung gemäß DGUV Vorschrift 52 / DGUV Grundsatz 309-003 ,Gesundheit und Sicherheit der Taucherteams gewährleisten
15474,Turmdrehkranführerausbildung gemäß DGUV Vorschrift 52 / DGUV Grundsatz 309-003 ,Bühnenboden vorbereiten
15475,Turmdrehkranführerausbildung gemäß DGUV Vorschrift 52 / DGUV Grundsatz 309-003 ,Bau des Aufzugsschachts beaufsichtigen
15476,Wartung und Instandhaltung kältetechnischer Anlagen,Tauchausrüstung überprüfen
15477,Wartung und Instandhaltung kältetechnischer Anlagen,Kältemittelleckprüfungen durchführen
15478,Wartung und Instandhaltung kältetechnischer Anlagen,Information über Erdwärmepumpen zur Verfügung stellen
15479,Wartung und Instandhaltung kältetechnischer Anlagen,angemessene Bedingungen in Weinkellern sicherstellen
15480,Wartung und Instandhaltung kältetechnischer Anlagen,Maschinen und Geräte für die Herstellung von Schuhwerk warten
15481,Weiterbildung von befähigten Personen für die Prüfung des Explosionsschutzes gemäß Anhang 2 Abschnitt 3 Nr. 31 BetrSichV ,zur Sprengung vorgesehene Bereiche untersuchen
15482,Weiterbildung von befähigten Personen für die Prüfung des Explosionsschutzes gemäß Anhang 2 Abschnitt 3 Nr. 31 BetrSichV ,Brandschutzvorrichtungen inspizieren
15483,Weiterbildung von befähigten Personen für die Prüfung des Explosionsschutzes gemäß Anhang 2 Abschnitt 3 Nr. 31 BetrSichV ,Bereich nach Sprengung überprüfen
15484,Weiterbildung von befähigten Personen für die Prüfung des Explosionsschutzes gemäß Anhang 2 Abschnitt 3 Nr. 31 BetrSichV ,Luftfahrzeug auf Lufttüchtigkeit überprüfen
15485,Weiterbildung von befähigten Personen für die Prüfung des Explosionsschutzes gemäß Anhang 2 Abschnitt 3 Nr. 31 BetrSichV ,Lufttüchtigkeitsbescheinigungen überwachen
15486,Zertifikatslehrgang gemäß VDI 6022 (Kategorie B) für Raumlufttechnischen Anlagen (RLT-Anlagen) - Hygieneschulung,Hygiene sicherstellen
15487,Zertifikatslehrgang gemäß VDI 6022 (Kategorie B) für Raumlufttechnischen Anlagen (RLT-Anlagen) - Hygieneschulung,Beratung zu eingebauten Lüftungssystemen leisten
15488,"Zertifikatslehrgang gemäß VDI 6022 Kategorie A - Anforderungen an Planung, Herstellung, Errichtung, Wartung und Betrieb von RLT-Anlagen und Geräten",Strafen für Verletzung der Hygienevorschriften verhängen
15489,"Zertifikatslehrgang gemäß VDI 6022 Kategorie A - Anforderungen an Planung, Herstellung, Errichtung, Wartung und Betrieb von RLT-Anlagen und Geräten",Hygiene sicherstellen
15490,"Zertifikatslehrgang gemäß VDI 6022 Kategorie A - Anforderungen an Planung, Herstellung, Errichtung, Wartung und Betrieb von RLT-Anlagen und Geräten",Hygienemaßnahmen in landwirtschaftlichen Anlagen überwachen
15491,"Zertifikatslehrgang gemäß VDI 6022 Kategorie A - Anforderungen an Planung, Herstellung, Errichtung, Wartung und Betrieb von RLT-Anlagen und Geräten",Tierhygienepraktiken anwenden
15492,"Zertifikatslehrgang gemäß VDI 6022 Kategorie A - Anforderungen an Planung, Herstellung, Errichtung, Wartung und Betrieb von RLT-Anlagen und Geräten",Hygiene im Gesundheitsbereich
15493,"Arbeiten in Behältern, Silos und beengten Räumen nach DGUV Regel 113-004 - Grundkurs sowie Wiederholungsunterweisungen",in Unterwasserkammer arbeiten
15494,"Arbeiten in Behältern, Silos und beengten Räumen nach DGUV Regel 113-004 - Grundkurs sowie Wiederholungsunterweisungen",Schiffs-Sicherheitsausrüstung installieren
15495,"Arbeiten in Behältern, Silos und beengten Räumen nach DGUV Regel 113-004 - Grundkurs sowie Wiederholungsunterweisungen",Sicherheitsausstattung von Seefahrzeugen
15496,"Arbeiten in Behältern, Silos und beengten Räumen nach DGUV Regel 113-004 - Grundkurs sowie Wiederholungsunterweisungen","Ausrüstung, Material und Werkzeuge zur Baustelle transportieren"
15497,"Arbeiten in Behältern, Silos und beengten Räumen nach DGUV Regel 113-004 - Grundkurs sowie Wiederholungsunterweisungen",Arbeitsanweisungen für Hebetätigkeiten verstehen
15498,PSAgA nach DGUV Regel 112-198 - Grundkurs,Schutzausrüstung entwerfen
15499,PSAgA nach DGUV Regel 112-198 - Grundkurs,Sicherheitsausrüstung am Bau verwenden
15500,PSAgA nach DGUV Regel 112-198 - Grundkurs,Sicherheitsverfahren bei der Arbeit in großen Höhen befolgen
15501,PSAgA nach DGUV Regel 112-198 - Grundkurs,Kletterausrüstung
15502,PSAgA nach DGUV Regel 112-198 - Grundkurs,Bedienen von Geräten bei Arbeiten am Seil
15503,PSAgA nach DGUV Regel 112-198/199 - Grundkurs sowie Wiederholungsunterweisungen,Bühnenboden vorbereiten
15504,Sachkundige Überprüfung und Beurteilung von HACA Steigschutzeinrichtungen und Läufern,Sicherheit von Schülern/Schülerinnen gewährleisten
15505,Sachkundige Überprüfung und Beurteilung von HACA Steigschutzeinrichtungen und Läufern,Bühnenboden vorbereiten
15506,Sachkundige Überprüfung und Beurteilung von HACA Steigschutzeinrichtungen und Läufern,Tauchausrüstung überprüfen
15507,Sachkundige Überprüfung und Beurteilung von HACA Steigschutzeinrichtungen und Läufern,Lehrpersonal supervidieren
15508,Sachkundige Überprüfung und Beurteilung von Leitern und Tritten,Sicherheit von Schülern/Schülerinnen gewährleisten
15509,Sachkundige Überprüfung und Beurteilung von Leitern und Tritten,Lehrpersonal supervidieren
15510,Sachkundige Überprüfung und Beurteilung von ortsfesten Leitern inkl. Steigschutzeinrichtungen,Sicherheit von Schülern/Schülerinnen gewährleisten
15511,Sachkundige Überprüfung und Beurteilung von ortsfesten Leitern inkl. Steigschutzeinrichtungen,Gesundheit und Sicherheit der Taucherteams gewährleisten
15512,Sachkundige Überprüfung und Beurteilung von ortsfesten Leitern inkl. Steigschutzeinrichtungen,Bühnenboden vorbereiten
